,id,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_duration,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_time_nan,property_type_Apartment,property_type_House,property_type_Others,property_type_Townhouse or Condo,property_type_nan,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,room_type_nan,bed_type_Not real bed,bed_type_Real Bed,bed_type_nan,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_nan
3707,5992032,19757666,2014/8/10,within a day,1,0,1,1,0,Other neighborhoods,47.65519502,-122.3528182,1,Apartment,Entire home/apt,5,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",125,40,1,0,2,1125,3 months ago,30,60,90,365,9,2015/5/10,2015/11/22,91,9,9,9,10,9,9,0,moderate,0,0,1,1.13,512 days,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3708,3534444,1962875,2012/3/18,,0.98,0,1,1,1,Other neighborhoods,47.66085311,-122.3499377,1,House,Entire home/apt,12,3,4,6,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",300,75,1,0,1,1125,8 months ago,0,0,0,0,3,2014/8/2,2014/8/12,100,10,9,10,10,10,10,0,moderate,0,0,1,0.17,1387 days,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3709,8080939,11299221,2014/1/14,within an hour,0.92,0,4,4,1,Other neighborhoods,47.65453455,-122.3452725,0,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",200,85,1,0,5,180,today,30,60,85,360,1,2015/9/14,2015/9/14,95.02590674,9.769633508,9.685863874,9.837696335,9.837696335,9.701570681,9.507853403,1,strict,0,0,1,0.27,720 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3710,5525073,28653007,2015/3/2,within an hour,0.89,0,1,1,0,Other neighborhoods,47.65201735,-122.3459209,1,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",115,75,1,0,2,1125,3 days ago,0,0,0,275,7,2015/7/24,2015/12/28,100,10,10,10,10,10,10,0,strict,0,0,1,1.27,308 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3711,5402304,28003582,2015/2/19,within an hour,1,0,3,3,1,Other neighborhoods,47.6554117,-122.3443102,1,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",185,100,2,15,2,1125,2 months ago,0,0,0,186,9,2015/3/10,2015/9/28,95,9,10,10,10,9,10,0,strict,0,0,2,0.9,319 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3712,6288141,32689598,2015/5/5,within a few hours,0.8,0,3,3,0,Other neighborhoods,47.66001977,-122.3454578,1,Apartment,Entire home/apt,6,1,2,6,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149,105,1,0,2,1125,4 weeks ago,21,51,81,356,4,2015/8/5,2015/10/14,95,9,10,10,10,10,10,0,strict,0,0,3,0.78,244 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3713,1781723,1730412,2012/2/10,within a few hours,1,0,2,2,1,Other neighborhoods,47.65946874,-122.3521262,1,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",52,0,2,0,1,1125,yesterday,4,4,15,16,40,2014/5/19,2015/12/18,96,10,9,10,10,10,10,0,flexible,0,0,2,2.01,1424 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3714,2061463,5908266,2013/4/13,within an hour,1,0,1,1,1,Other neighborhoods,47.65554663,-122.360559,1,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",75,0,1,0,1,1125,2 weeks ago,0,0,1,124,1,2015/12/14,2015/12/14,100,10,10,10,10,10,10,0,flexible,0,0,1,1,996 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3715,4871348,23468824,2014/11/7,within an hour,1,1,1,1,1,Other neighborhoods,47.65976264,-122.3464058,1,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70,30,1,0,2,30,a week ago,22,47,76,76,76,2015/1/2,2016/1/1,100,10,10,10,10,10,10,0,moderate,0,0,1,6.2,423 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3716,7616031,39941734,2015/7/29,within a day,1,0,1,1,0,Other neighborhoods,47.65444028,-122.3519881,1,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125,150,1,0,2,1125,4 weeks ago,29,59,80,330,5,2015/9/16,2015/10/30,96,10,10,10,10,10,10,0,moderate,0,0,1,1.35,159 days,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3717,7761509,39845529,2015/7/28,within a day,1,0,2,2,1,Other neighborhoods,47.66041925,-122.3518486,1,Others,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",125,10,1,10,1,7,2 months ago,0,23,52,52,0,,,95.81818182,9.727272727,9.696969697,9.909090909,9.909090909,9.515151515,9.515151515,0,flexible,0,0,2,,160 days,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3718,6516775,7964921,2013/8/5,within a few hours,1,0,2,2,1,Other neighborhoods,47.65887304,-122.3508347,1,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers}",99,50,1,0,3,1125,today,30,60,90,365,10,2015/6/23,2015/12/28,90,9,9,10,10,10,9,0,moderate,0,0,2,1.53,882 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3719,5848330,30248897,2015/3/30,within a few hours,1,0,1,1,0,Other neighborhoods,47.65473077,-122.3488284,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",100,0,1,10,1,1125,2 months ago,29,59,89,364,13,2015/5/23,2015/12/6,97,10,10,10,10,9,9,0,flexible,0,0,1,1.72,280 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3720,9189391,19628846,2014/8/7,within a few hours,0.78,0,1,1,0,Other neighborhoods,47.65597445,-122.3431866,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",75,0,1,0,1,1125,3 weeks ago,30,60,90,365,0,,,95.02590674,9.769633508,9.685863874,9.837696335,9.837696335,9.701570681,9.507853403,0,flexible,0,0,1,,515 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3721,9533803,22619582,2014/10/16,within an hour,1,0,1,1,1,Other neighborhoods,47.65381906,-122.3512918,1,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",60,10,1,10,1,7,2 weeks ago,0,0,15,15,2,2015/12/1,2015/12/20,100,10,10,10,10,10,10,0,flexible,0,0,1,1.71,445 days,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3722,5902452,30221395,2015/3/29,,0.98,0,1,1,1,Other neighborhoods,47.65911782,-122.3451171,1,House,Entire home/apt,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",150,40,3,10,1,1125,5 months ago,28,58,88,363,1,2015/4/29,2015/4/29,94.19951338,9.556372549,9.453658537,9.778869779,9.77804878,9.629901961,9.470588235,0,moderate,0,0,1,0.12,281 days,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3723,219532,1037115,2011/8/30,within a few hours,1,0,7,7,1,Other neighborhoods,47.65692477,-122.3609349,1,House,Entire home/apt,6,1.5,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",275,75,4,20,2,30,today,0,0,0,233,41,2012/5/19,2015/9/28,95,9,9,10,10,9,9,0,strict,0,0,1,0.93,1588 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3724,7217102,12062283,2014/2/8,within a day,0.5,0,1,1,1,Other neighborhoods,47.65027747,-122.3453802,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",232,200,1,0,1,1125,4 months ago,30,60,90,365,4,2015/7/20,2015/8/21,100,10,10,10,10,10,10,0,moderate,0,0,1,0.71,695 days,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3725,2727808,13959773,2014/4/6,within an hour,1,1,1,1,0,Other neighborhoods,47.65898192,-122.3522756,1,House,Entire home/apt,2,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",95,50,1,0,3,1125,today,18,48,78,346,58,2014/5/5,2015/12/23,99,10,10,10,10,10,10,1,strict,0,0,1,2.85,638 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3726,7151417,37453523,2015/7/4,within a few hours,0.75,0,1,1,1,Other neighborhoods,47.65487253,-122.3505353,1,House,Entire home/apt,6,2.5,3,4,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200,100,4,25,1,1125,7 weeks ago,30,60,90,365,10,2015/7/29,2015/12/20,90,9,9,10,9,10,9,0,moderate,0,0,1,1.88,184 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3727,7069143,21773340,2014/9/25,within an hour,1,0,1,1,0,Other neighborhoods,47.66069549,-122.3499255,1,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer""}",50,20,1,0,2,1125,4 days ago,0,0,8,97,17,2015/7/7,2015/12/20,86,9,9,9,9,9,9,0,strict,0,0,1,2.8,466 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3728,8683011,1744441,2012/2/13,within a few hours,1,0,1,1,1,Other neighborhoods,47.65201608,-122.3518955,1,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",85,0,0,0,1,1125,2 months ago,22,44,72,347,6,2015/10/21,2015/12/7,97,10,10,10,9,10,10,0,moderate,0,0,1,2.37,1421 days,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3729,4357979,3452999,2012/9/2,a few days or more,0.33,0,1,1,1,Other neighborhoods,47.65058593,-122.3488296,1,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",90,0,1,20,1,1125,a week ago,29,35,37,312,16,2014/11/10,2015/10/10,99,10,10,10,10,10,10,0,flexible,0,0,1,1.14,1219 days,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3730,8118110,5040711,2013/2/10,,0.98,0,1,1,1,Other neighborhoods,47.65911574,-122.3426578,1,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}",120,10,2,10,1,1125,3 weeks ago,30,60,89,89,0,,,95.02590674,9.769633508,9.685863874,9.837696335,9.837696335,9.701570681,9.507853403,0,moderate,0,0,1,,1058 days,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3731,5766989,22071593,2014/10/3,within an hour,1,0,1,1,1,Other neighborhoods,47.65254766,-122.3529312,0,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",89,0,0,0,2,1125,today,24,54,83,358,37,2015/3/29,2015/11/12,94,10,10,10,10,10,9,1,flexible,0,0,1,3.94,458 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3732,8306501,8481644,2013/8/28,within an hour,1,0,1,1,1,Other neighborhoods,47.65865266,-122.3608151,0,House,Private room,2,1,1,1,Not real bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",65,15,1,0,1,1125,4 weeks ago,16,46,76,315,7,2015/9/21,2015/11/29,91,9,9,10,10,10,10,0,strict,0,0,1,1.98,859 days,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3733,4349344,22576916,2014/10/15,within an hour,1,0,1,1,0,Other neighborhoods,47.65163995,-122.3527241,1,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125,10,2,25,2,1125,3 weeks ago,18,26,56,324,36,2014/11/17,2015/12/16,96,10,10,10,10,10,9,0,moderate,0,0,1,2.61,446 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3734,8633733,11268592,2014/1/13,within an hour,1,0,1,1,0,Other neighborhoods,47.65193633,-122.3428594,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",67,20,1,0,1,1125,3 days ago,21,51,81,274,4,2015/10/29,2015/12/30,95,10,10,9,10,10,10,1,moderate,0,0,1,1.76,721 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3735,7396707,38755112,2015/7/17,within a few hours,1,0,1,1,1,Other neighborhoods,47.66037598,-122.344852,1,House,Entire home/apt,3,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",100,0,1,0,2,200,2 days ago,30,60,90,365,19,2015/7/31,2015/12/19,90,9,9,10,10,10,9,1,flexible,0,0,1,3.61,171 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3736,394408,1971733,2012/3/19,within a day,1,0,1,1,1,Other neighborhoods,47.65810701,-122.357389,1,House,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",150,60,1,0,1,90,yesterday,0,0,0,168,34,2012/5/15,2015/11/9,97,10,10,10,10,9,10,0,moderate,0,0,1,0.77,1386 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3737,8412143,44312115,2015/9/16,within an hour,0.9,0,2,2,1,Other neighborhoods,47.653057,-122.3503287,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",115,50,2,25,2,365,2 weeks ago,25,55,85,360,11,2015/10/6,2015/12/27,93,9,10,10,10,10,9,1,moderate,0,0,2,3.63,110 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3738,5728739,430709,2011/3/8,within a day,0.88,0,36,36,1,Other neighborhoods,47.65027292,-122.3440683,0,House,Entire home/apt,6,2.5,3,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",210,264,1,0,3,1125,today,25,55,85,360,4,2015/7/27,2015/10/19,100,10,10,10,10,10,10,0,strict,1,1,31,0.74,1763 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3739,3931571,8462864,2013/8/27,within an hour,0.93,0,2,2,0,Other neighborhoods,47.65361997,-122.3568961,1,House,Entire home/apt,3,1,2,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",195,78,2,50,1,30,3 days ago,30,60,69,163,25,2014/9/26,2015/12/6,94,10,10,10,9,9,10,0,strict,0,0,1,1.61,860 days,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3740,3899160,20190141,2014/8/18,within a few hours,1,1,1,1,1,Other neighborhoods,47.66074287,-122.3563844,1,House,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",59,0,1,0,2,14,3 weeks ago,30,55,73,73,23,2015/4/1,2015/12/1,96,10,10,10,10,10,10,0,flexible,0,0,1,2.47,504 days,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3741,8428825,25904128,2015/1/10,,0.98,0,1,1,1,Other neighborhoods,47.65521425,-122.3584735,1,Townhouse or Condo,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",112,25,1,0,1,1125,4 months ago,0,0,0,83,0,,,96.88888889,9.888888889,9.611111111,9.833333333,9.833333333,9.444444444,9.888888889,0,moderate,0,0,1,,359 days,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3742,3554558,3443346,2012/9/1,within an hour,1,1,3,3,1,Other neighborhoods,47.6540739,-122.3582812,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",110,0,2,8,3,1125,4 days ago,23,53,83,343,48,2014/11/29,2015/12/29,96,10,10,10,10,10,10,0,moderate,1,1,3,3.58,1220 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3743,3931346,5062312,2013/2/12,,0.98,0,1,1,0,Other neighborhoods,47.6610043,-122.3630536,1,Apartment,Private room,2,1,1,1,Not real bed,"{""Wireless Internet"",""Free Parking on Premises"",Washer,Dryer}",100,0,1,0,1,1125,17 months ago,30,60,90,365,0,,,95.02590674,9.769633508,9.685863874,9.837696335,9.837696335,9.701570681,9.507853403,0,flexible,0,0,1,,1056 days,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3744,4250749,430709,2011/3/8,within a day,0.88,0,36,36,1,Other neighborhoods,47.65686197,-122.3479013,0,House,Entire home/apt,6,2.5,3,4,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",235,229,1,0,3,1125,today,17,47,74,349,6,2015/3/30,2015/8/14,97,9,10,9,10,9,9,0,strict,1,1,31,0.64,1763 days,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3745,6290509,27189459,2015/2/4,within a few hours,0.9,0,3,3,0,Other neighborhoods,47.65294821,-122.3469953,1,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",99,88,1,0,2,1125,today,26,56,86,347,0,,,95.02590674,9.769633508,9.685863874,9.837696335,9.837696335,9.701570681,9.507853403,0,strict,0,0,2,,334 days,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3746,2693700,13786376,2014/4/1,within an hour,1,1,1,1,1,Other neighborhoods,47.65546605,-122.3614215,1,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",115,40,2,0,1,1125,7 weeks ago,25,53,83,358,125,2014/6/4,2016/1/1,98,10,10,10,10,10,10,0,flexible,0,0,1,6.47,643 days,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3747,7857241,41392507,2015/8/13,within a few hours,1,0,1,1,1,Other neighborhoods,47.65767456,-122.358685,1,House,Entire home/apt,6,1.5,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",400,15,1,0,3,5,2 months ago,0,0,0,121,4,2015/9/21,2015/11/29,100,10,10,10,10,10,10,0,strict,0,0,1,1.13,144 days,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
